Brand,Item #,Description,Bricklink ID ,Department,Sub Department ,BAM Category ,Theme,Long Description,Primary Vendor,Launch,Retirement Date,Sell On Shopify,Shopify Tags,Active?,MSRP,Default Cost,Current price ,Taxable,UPC,Height,Width,Depth,Weight,Weight in oz,Image 1,Image 2,Image 3,
LEGO®,72043,72043 Mario Kart – Interactive LEGO® Mario & Standard Kart ,72043-1,New Sets,New In Box,Boxed Set,Super Mario,For ages 7+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Super Mario",TRUE,$54.99,$45.30,$54.99,YES,673419405744,2.32,10.31,11.1,1.07,17.12,https://image.content.lego.com/public/image/bbace5e6-3170-4572-bd72-b2ce0099e51c.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/ee44f2f4-e500-4cc4-9d1f-b2c700725504.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/b873cca7-faaa-4e1c-b28e-b11e004cdc13.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75400,75400 Plo Koon's Jedi Starfighter Microfighter ,75400-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 6+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$14.99,$12.34,$14.99,YES,673419405997,1.81,4.8,5.55,0.26,4.16,https://image.content.lego.com/public/image/1b598e0e-18c0-4004-9d1b-b2ab00ad8844.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/18308f49-5c7c-4ff0-9e65-b2820064e80c.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/00170038-15ac-4d4b-a55f-b186008de2dd.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75411,Darth Maul Mech Darth Maul Mech,75411-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 6+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$17.99,$14.82,$17.99,YES,673419406086,1.77,6.18,5.55,0.37,5.92,https://image.content.lego.com/public/image/3016f3d8-5d42-48da-b10f-b2ab00ad3c4b.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/c402f45c-8405-4f71-a772-b29100d87fa8.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/d4decafb-ade4-497b-9fee-b186008ded3b.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75412,75412 Death Trooper & Night Trooper Battle Pack,75412-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 6+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$22.99,$18.94,$22.99,YES,673419406093,1.77,5.55,6.18,0.33,5.28,https://image.content.lego.com/public/image/d8c2d55b-a2a2-4f54-bf1c-b2ab00ad2eba.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/44701eca-cbd4-4ed6-a341-b29100d855ed.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/58a30a4f-2713-4a06-9681-b186008de682.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75413,754113 Star Wars ,75413-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 9+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$159.99,$141.19,$159.99,YES,673419406109,2.32,11.1,21.26,3.02,48.32,https://image.content.lego.com/image/ccdd33f3-c583-444e-b2a7-b2dd003fb20b.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/image/01d471c3-b248-4db1-85aa-b2c200b94a3e.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/38b3e77d-1e39-4cd1-9e96-b186008deb74.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75414,75414 Star Wars ,75414-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 7+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$54.99,$45.30,$54.99,YES,673419406116,2.83,7.52,10.31,0.96,15.36,https://image.content.lego.com/public/image/8a9ac143-ebea-4d55-8b43-b2dd00401c68.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/739d7f8f-3893-48ac-befc-b2c200ba2c7c.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/762223b4-338a-4964-8276-b186008dd6b0.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75417,75417 Star Wars ,75417-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 18+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$199.99,$176.48,$199.99,YES,673419406130,3.7,18.9,14.88,4.31,68.96,https://image.content.lego.com/public/image/6ad21f55-9a78-43f9-9f9e-b2dd00407f99.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/529bfadf-c837-4166-96f2-b2c200b9dd91.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/31a9c423-e5a2-443b-8f30-b186008ddc83.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75431,75431 327th Star Corps Clone Troopers Battle Pack,75431-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 7+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$44.99,$37.06,$44.99,YES,673419413329,1.81,7.52,8.07,0.53,8.48,https://image.content.lego.com/public/image/e57d5c33-f84c-4e84-b188-b2dd00417c42.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/fb21a7a4-1c26-4d4c-abd5-b2c200b9fe8f.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/6746a283-f7e9-4a98-9174-b1db007b2dc7.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75432,75432 V-19 Torrent Starfighter ,75432-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 9+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$64.99,$53.52,$64.99,YES,673419413336,2.99,10.31,11.1,1.68,26.88,https://image.content.lego.com/public/image/b4a1fd6e-20d4-48c9-bc78-b2dd0041d782.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/12a0cbe7-afec-4a7d-8988-b2c200ba108f.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/7bab2cc3-0341-4e87-9568-b186008dd250.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75433,75433 Star Wars ,75433-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 9+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$69.99,$57.64,$69.99,YES,673419413343,2.22,10.31,15.04,1.74,27.84,https://image.content.lego.com/public/image/7100ce66-3092-4619-9df0-b2dd003d9ccb.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/0538258d-742e-447a-a126-b2c200ba2837.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/c0b1d73d-371b-433d-89d7-b186008de4e6.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75434,75434 K-2SO Security Droid ,75434-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 10+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$89.99,$74.11,$89.99,YES,673419413459,2.78,15.04,10.31,1.64,26.24,https://image.content.lego.com/public/image/e31823ac-0dc5-4160-84a8-b2bc005dc6bf.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/bee1d9c8-4005-4480-9711-b186008dde99.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/f7ff5d96-ca96-4e27-be75-b2c10036b311.jpg?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75435,75435 Star Wars ,75435-1,New Sets,New In Box,Boxed Set,Star Wars TM,For ages 9+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Star Wars TM",TRUE,$159.99,$141.19,$159.99,YES,673419413466,3.09,11.1,21.26,3.2,51.2,https://image.content.lego.com/public/image/6dd90a8c-4523-4fea-b86b-b2dd004373f4.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/592f747c-29a5-4d44-8008-b2c200b9f759.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/63a42753-8a2a-4b4d-bb70-b1db007b2b1a.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75636,75636 Windmill Village Hut ,75636-1,New Sets,New In Box,Boxed Set,ONE PIECE,For ages 8+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, ONE PIECE",TRUE,$29.99,$24.70,$29.99,YES,673419406468,2.4,7.52,10.31,0.98,15.68,https://image.content.lego.com/public/image/10c3ea37-0c8d-4ccc-9d1d-b2e50017ec0c.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/fd4b692f-f6e1-4f60-a1c2-b2ae0097e720.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/63c0fd18-1a8f-4d17-b78a-b27500b982d9.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75637,75637 Buggy the Clown's Circus Tent ,75637-1,New Sets,New In Box,Boxed Set,ONE PIECE,For ages 8+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, ONE PIECE",TRUE,$54.99,$45.30,$54.99,YES,673419406475,2.99,8.74,10.31,1.53,24.48,https://image.content.lego.com/image/b3cd981a-abdc-493b-ac91-b2e500189716.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/image/3dc1190c-8c4c-4aa2-9540-b2ae00982867.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/image/cc5b6aac-d5a8-41e6-aa81-b279009abbe4.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75638,75638 Battle at Arlong Park ,75638-1,New Sets,New In Box,Boxed Set,ONE PIECE,For ages 9+,ToyHouse,8/1/2025,7/31/2026,Yes,"2025, August, NIB, ONE PIECE",TRUE,$79.99,$65.88,$79.99,YES,673419406482,2.78,10.31,15.04,2.05,32.8,https://image.content.lego.com/public/image/01c03cc6-23df-4063-b843-b2e50019f3b0.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/ec5fe0e3-a85f-4e47-a161-b2ae0095f552.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/d5d024dc-4ed9-45be-95a6-b2820152d88c.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75639,75639 The Going Merry Pirate Ship ,75639-1,New Sets,New In Box,Boxed Set,ONE PIECE,For ages 10+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, ONE PIECE",TRUE,$139.99,$123.54,$139.99,YES,673419406499,3.7,14.88,18.9,5.37,85.92,https://image.content.lego.com/public/image/9b521750-d20d-46e7-8f5f-b2e5001b0a19.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/646a9f56-5c85-41df-a894-b2ae009857b8.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/563b2402-250b-4f82-bc40-b2870072ad1f.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,75640,75640 The Baratie Floating Restaurant ,75640-1,New Sets,New In Box,Boxed Set,ONE PIECE,For ages 18+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, ONE PIECE",TRUE,$329.99,$291.21,$329.99,YES,673419406505,4.88,18.9,20.59,9.22,147.52,https://image.content.lego.com/public/image/8c252a1d-3d73-46ac-a376-b2e50016a920.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/957e5d23-49c8-4dab-bc53-b2ae00976752.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/a1a2411a-5b2a-45e3-bfa9-b2830182684a.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76304,76304Batman Forever Batmobile ,76304-1,New Sets,New In Box,Boxed Set,Super Heroes DC,For ages 12+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Super Heroes DC",TRUE,$99.99,$82.35,$99.99,YES,673419406253,3.7,10.31,15.04,2.54,40.64,https://image.content.lego.com/public/image/43fe4aec-28e9-45e1-a082-b2c20077cf3e.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/da7021d4-daf0-4d0c-93a4-b2bc005da03e.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/f4acb08b-bed8-4fbf-ba17-b18500adba32.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76319,76319 Captain America vs. Thanos ,76319-1,New Sets,New In Box,Boxed Set,Super Heroes Marvel,For ages 4+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Super Heroes Marvel",TRUE,$39.99,$32.94,$39.99,YES,673419406383,1.81,7.52,8.07,0.68,10.88,https://image.content.lego.com/public/image/f6ff6297-5141-4394-ad9c-b2e600913788.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/0dc67447-68de-41be-b8d4-b2bc00ac8301.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/a83b62ee-4a0e-42a9-a3ef-b18500adbc1e.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76320,76320 Iron Man & War Machine vs. Hammer Drones ,76320-1,New Sets,New In Box,Boxed Set,Super Heroes Marvel,For ages 7+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Super Heroes Marvel",TRUE,$22.99,$18.94,$22.99,YES,673419406390,1.77,5.55,6.18,0.35,5.6,https://image.content.lego.com/public/image/8805d602-962f-420e-85bb-b2dd00444459.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/1740e1c6-4531-402f-b6bd-b2bc00ac53ba.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/eeca05b2-25bf-4d14-9c90-b18500adadd1.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76321,76321 Spider-Man vs. Doc Ock Subway Train Scene ,76321-1,New Sets,New In Box,Boxed Set,Super Heroes Marvel,For ages 9+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Super Heroes Marvel",TRUE,$54.99,$45.30,$54.99,YES,673419406406,2.32,7.52,13.94,1.13,18.08,https://image.content.lego.com/public/image/a3161979-bf93-4901-9847-b2ce00e07d8a.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/8ad3cc49-60da-4d8d-a366-b2bc00ac76bc.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/4c2dce19-b57d-4f82-9899-b18500adbe0f.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76322,76322 Avengers: Endgame Thor vs. Chitauri ,76322-1,New Sets,New In Box,Boxed Set,Super Heroes Marvel,For ages 8+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Super Heroes Marvel",TRUE,$54.99,$45.30,$54.99,YES,673419406413,2.4,7.52,10.31,0.79,12.64,https://image.content.lego.com/public/image/d99d0e66-d845-4df9-812f-b2dd0044ad00.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/da206fb4-e4eb-46ca-b7f0-b2bc005dc4a9.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/91d20621-9d60-41d5-a0d1-b18500adb8bb.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76324,76324 Spider-Man vs. Oscorp ,76324-1,New Sets,New In Box,Boxed Set,Super Heroes Marvel,For ages 10+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Super Heroes Marvel",TRUE,$139.99,$123.54,$139.99,YES,673419406437,3.7,14.88,13.94,3.02,48.32,https://image.content.lego.com/public/image/e042de48-425e-4b28-973d-b2dd00451b13.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/d24eca98-c69b-4779-ae2c-b2bc00ac6f9d.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/dc6d960d-b19f-4002-bf2c-b18500adb2ab.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76325,76325 Avengers: Age of Ultron Quinjet,76325-1,New Sets,New In Box,Boxed Set,Super Heroes Marvel,For ages 12+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Super Heroes Marvel",TRUE,$129.99,$114.72,$129.99,YES,673419406444,3.46,11.1,17.95,3.73,59.68,https://image.content.lego.com/public/image/6ca2221d-9167-4469-a034-b2c2007848dd.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/19bfb414-542e-4db6-94cd-b2c10066e331.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/d6675176-158f-436b-aedd-b18500adb4cb.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76326,76326 Iron Spider-Man Bust,76326-1,New Sets,New In Box,Boxed Set,Super Heroes Marvel,For ages 18+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Super Heroes Marvel",TRUE,$59.99,$49.41,$59.99,YES,673419406451,2.44,10.31,8.74,0.96,15.36,https://image.content.lego.com/public/image/0751145f-2a27-47a9-8a35-b2c00021fe55.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/fac61302-1103-478d-a98f-b2ba004b6c11.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/f76a2108-ff75-40f9-8926-b18500adb0e5.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76445,76445 Hogwarts Castle: Herbology Class ,76445-1,New Sets,New In Box,Boxed Set,Harry Potter TM,For ages 8+,ToyHouse,8/1/2025,12/31/2027,Yes,"2025, August, NIB, Harry Potter TM",TRUE,$49.99,$41.17,$49.99,YES,673419403788,2.44,8.74,10.31,1.12,17.92,https://image.content.lego.com/public/image/c7cbc29b-1c1b-42ee-a517-b2ab00ada1ca.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/bca9baca-b1a0-424b-8f5b-b27a0096388d.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/5b45c526-0c09-43ef-bb43-b17a00baa5ed.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76448,76448 Fawkes: Dumbledore's Phoenix ,76448-1,New Sets,New In Box,Boxed Set,Harry Potter TM,For ages 8+,ToyHouse,8/1/2025,7/31/2026,Yes,"2025, August, NIB, Harry Potter TM",TRUE,$22.99,$18.94,$22.99,YES,673419403818,2.4,10.31,5.55,0.7,11.2,https://image.content.lego.com/public/image/da354fe9-640c-410c-b0f0-b2b2009158cc.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/3073c99c-0d05-4580-94ac-b27900b00c99.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/5339b997-1048-43bc-bfb7-b17a00baa3c9.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76449,76449 Chomping Monster Book of Monsters,76449-1,New Sets,New In Box,Boxed Set,Harry Potter TM,For ages 9+,ToyHouse,8/1/2025,12/31/2027,Yes,"2025, August, NIB, Harry Potter TM",TRUE,$59.99,$49.41,$59.99,YES,673419403825,2.99,10.31,11.1,1.59,25.44,https://image.content.lego.com/public/image/85f1b2e8-070f-4e08-83d2-b2ab00ad322b.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/e4561876-1355-4b79-be8b-b27b006ce596.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/c1dfa9d9-5b5b-47a1-a0df-b17a00baa053.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76450,76450 Book Nook: Hogwarts Express ,76450-1,New Sets,New In Box,Boxed Set,Harry Potter TM,For ages 10+,ToyHouse,8/1/2025,12/31/2027,Yes,"2025, August, NIB, Harry Potter TM",TRUE,$99.99,$82.35,$99.99,YES,673419403832,3.46,11.1,17.95,2.93,46.88,https://image.content.lego.com/public/image/c7f5e2de-2d8c-4ab0-9871-b28f00a92d15.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/36743d20-d807-4c6d-a4ea-b27900b00a74.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/382ec798-88b0-4ce9-b2d5-b17d00c48290.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76451,76451 Privet Drive: Aunt Marge's Visit ,76451-1,New Sets,New In Box,Boxed Set,Harry Potter TM,For ages 8+,ToyHouse,8/1/2025,12/31/2027,Yes,"2025, August, NIB, Harry Potter TM",TRUE,$89.99,$74.11,$89.99,YES,673419403849,2.78,10.31,15.04,2.18,34.88,https://image.content.lego.com/public/image/93fe8dac-1a8e-44ab-8711-b2ab00ad190c.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/ef993d2c-8589-4500-8674-b27a004183b1.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/21d379ee-5cb2-4322-9335-b17d00c485f3.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76452,76452 Quality Quidditch Supplies & Ice Cream Parlour ,76452-1,New Sets,New In Box,Boxed Set,Harry Potter TM,For ages 8+,ToyHouse,8/1/2025,12/31/2027,Yes,"2025, August, NIB, Harry Potter TM",TRUE,$99.99,$82.35,$99.99,YES,673419403856,2.78,10.31,15.04,2.11,33.76,https://image.content.lego.com/public/image/c1c6cb34-05f7-4a2c-b446-b28f00a93b12.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/2c343b49-c9e6-4adb-ad47-b27900b02cd3.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/56376d81-17ab-4ac9-b41f-b17d00c49001.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76454,76454 Hogwarts Castle: The Main Tower,76454-1,New Sets,New In Box,Boxed Set,Harry Potter TM,For ages 10+,ToyHouse,8/1/2025,12/31/2027,Yes,"2025, August, NIB, Harry Potter TM",TRUE,$259.99,$229.44,$259.99,YES,673419403870,4.65,21.85,14.88,7.17,114.72,https://image.content.lego.com/public/image/dba21ba6-a799-4437-b3c1-b28f00a84a9e.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/7369a12e-0b21-4dea-8a5a-b27a00974e5c.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/a744cc53-f515-404b-90e9-b17d00c491bf.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,76784,76784 Black Dahlia Flower ,76784-1,New Sets,New In Box,Boxed Set,Wednesday,For ages 9+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Wednesday",TRUE,$27.99,$22.83,$27.99,YES,673419403948,2.4,10.31,7.52,0.81,12.96,https://image.content.lego.com/public/image/56c16f9a-bc65-4e79-b7ca-b2cd0070d07c.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/d2828299-b49a-4562-9e1e-b2ab008c975c.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/59dfeb84-38e6-4447-a3f9-b18700a385bd.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
LEGO®,77005,77005 Knuckles vs. Dr. Eggman Egg Crusher Mech,77005-1,New Sets,New In Box,Boxed Set,Sonic,For ages 8+,ToyHouse,8/1/2025,12/31/2026,Yes,"2025, August, NIB, Sonic",TRUE,$44.99,$37.06,$44.99,YES,673419404839,2.32,10.31,11.1,1.1,17.6,https://image.content.lego.com/public/image/2d506321-8694-4e20-972f-b2dd0045ef24.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/e61fd702-0033-4f46-9746-b2ab008d4067.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,https://image.content.lego.com/public/image/33d5b82c-90cf-415c-9f91-b11e0051b040.png?width=2000&height=2000&padding_color=ffffff&optimization=web300&transform_to=jpg,
